Ano,Km,Cilindros,Combustivel_Gasolina,Combustivel_Gás,Combustivel_Hibrido,Classificacao_Veiculo_Usado,Faixa_Preco
2001,290826.0,4,1.0,0.0,0.0,1.0,0.0
2012,255406.0,8,1.0,0.0,0.0,1.0,0.0
1998,116800.0,8,0.0,1.0,0.0,1.0,0.0
2012,120000.0,4,0.0,0.0,1.0,1.0,0.0
2004,0.0,4,1.0,0.0,0.0,1.0,0.0
2013,206088.0,4,1.0,0.0,0.0,1.0,0.0
2011,118000.0,4,1.0,0.0,0.0,1.0,0.0
2009,87985.0,6,1.0,0.0,0.0,1.0,1.0
2018,167658.24705581157,6,1.0,0.0,0.0,0.0,2.0
2012,62649.0,4,0.0,0.0,0.0,1.0,0.0
2000,1000.0,4,1.0,0.0,0.0,1.0,0.0
2014,120000.0,4,1.0,0.0,0.0,1.0,1.0
2010,69000.0,6,0.0,0.0,0.0,1.0,1.0
2014,124493.0,4,0.0,0.0,1.0,1.0,0.0
2013,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2012,171221.0,6,0.0,0.0,0.0,1.0,0.0
2017,105600.0,4,1.0,0.0,0.0,1.0,0.0
1999,98000.0,4,1.0,0.0,0.0,1.0,0.0
2011,85226.0,4,0.0,0.0,0.0,1.0,0.0
2009,198000.0,4,1.0,0.0,0.0,1.0,0.0
2011,202048.0,8,1.0,0.0,0.0,1.0,0.0
2004,320121.0,4,0.0,0.0,0.0,1.0,0.0
2008,147168.0,6,1.0,0.0,0.0,1.0,0.0
2012,318285.0,6,0.0,0.0,0.0,1.0,0.0
2001,380000.0,4,0.0,0.0,0.0,1.0,0.0
2016,155942.0,4,1.0,0.0,0.0,1.0,0.0
2012,107000.0,6,1.0,0.0,0.0,1.0,0.0
2017,88336.0,4,0.0,0.0,1.0,1.0,0.0
2012,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2011,52686.0,4,0.0,0.0,0.0,1.0,0.0
2015,75000.0,4,1.0,0.0,0.0,1.0,1.0
2003,141800.0,6,1.0,0.0,0.0,1.0,0.0
1998,272000.0,4,0.0,1.0,0.0,1.0,0.0
2011,220323.0,6,0.0,0.0,0.0,1.0,0.0
2005,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
2011,246976.0,8,1.0,0.0,0.0,1.0,0.0
2010,110000.0,4,1.0,0.0,0.0,1.0,0.0
1998,404800.0,8,1.0,0.0,0.0,1.0,0.0
2005,280000.0,6,1.0,0.0,0.0,1.0,0.0
1990,2000.0,8,1.0,0.0,0.0,1.0,0.0
2002,25500.0,8,1.0,0.0,0.0,1.0,0.0
2019,24339.0,4,1.0,0.0,0.0,0.0,0.0
2019,120.0,4,1.0,0.0,0.0,0.0,0.0
2013,94000.0,6,0.0,0.0,0.0,1.0,3.0
2019,19834.0,4,1.0,0.0,0.0,0.0,1.0
2012,128300.0,4,0.0,0.0,1.0,1.0,0.0
2011,75012.0,4,1.0,0.0,0.0,1.0,0.0
2013,138742.0,4,0.0,0.0,0.0,1.0,1.0
2012,193000.0,4,0.0,0.0,1.0,1.0,0.0
2018,24382.0,4,1.0,0.0,0.0,0.0,1.0
2014,124000.0,4,1.0,0.0,0.0,1.0,1.0
1998,30000.0,4,1.0,0.0,0.0,1.0,0.0
2010,170000.0,4,1.0,0.0,0.0,1.0,0.0
1999,225000.0,4,1.0,0.0,0.0,1.0,0.0
2004,167658.24705581157,4,0.0,1.0,0.0,1.0,0.0
2016,59099.0,6,1.0,0.0,0.0,1.0,0.0
2004,225600.0,6,1.0,0.0,0.0,1.0,0.0
2016,120428.0,4,1.0,0.0,0.0,1.0,1.0
2008,145000.0,4,0.0,0.0,1.0,1.0,0.0
2010,317470.0,6,0.0,0.0,1.0,1.0,0.0
2014,125000.0,4,0.0,0.0,1.0,1.0,0.0
2008,2700.0,4,0.0,0.0,1.0,1.0,0.0
2013,105328.0,4,0.0,0.0,1.0,1.0,0.0
2008,269162.0,6,0.0,0.0,1.0,1.0,0.0
2013,72000.0,4,0.0,0.0,1.0,1.0,1.0
1997,0.0,4,0.0,1.0,0.0,1.0,0.0
2008,11111.0,2,1.0,0.0,0.0,1.0,0.0
2011,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
2011,368064.0,6,0.0,0.0,1.0,1.0,1.0
1998,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
1997,0.0,4,1.0,0.0,0.0,1.0,0.0
2009,68609.0,4,0.0,0.0,1.0,1.0,1.0
2016,138438.0,4,0.0,0.0,0.0,1.0,1.0
2015,102907.0,8,1.0,0.0,0.0,1.0,0.0
2007,265000.0,4,0.0,0.0,0.0,1.0,0.0
2010,150121.0,8,1.0,0.0,0.0,1.0,0.0
2009,215000.0,4,0.0,0.0,0.0,1.0,0.0
2014,127024.0,4,1.0,0.0,0.0,1.0,0.0
2013,87952.0,4,0.0,0.0,1.0,1.0,0.0
1999,0.0,4,0.0,0.0,0.0,1.0,3.0
2011,139363.0,8,1.0,0.0,0.0,1.0,0.0
2012,197589.0,4,1.0,0.0,0.0,1.0,0.0
2009,142426.0,4,0.0,0.0,1.0,1.0,0.0
2003,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
2016,45312.0,4,1.0,0.0,0.0,1.0,0.0
2018,0.0,4,1.0,0.0,0.0,0.0,0.0
2011,240250.0,4,0.0,0.0,0.0,1.0,0.0
2015,187862.0,4,1.0,0.0,0.0,1.0,0.0
2017,130499.0,6,1.0,0.0,0.0,1.0,0.0
2014,89920.0,4,1.0,0.0,0.0,1.0,0.0
2012,103458.0,6,0.0,0.0,0.0,1.0,0.0
2011,145000.0,4,0.0,0.0,0.0,1.0,1.0
2001,19000.0,4,0.0,1.0,0.0,1.0,0.0
2000,190000.0,4,0.0,0.0,0.0,1.0,0.0
2018,6800.0,6,1.0,0.0,0.0,0.0,2.0
2004,186000.0,6,1.0,0.0,0.0,1.0,0.0
2009,266061.0,6,0.0,0.0,0.0,1.0,0.0
2014,133195.0,4,0.0,0.0,1.0,1.0,0.0
2013,105600.0,4,1.0,0.0,0.0,1.0,0.0
2005,20000.0,4,1.0,0.0,0.0,1.0,0.0
2014,142256.0,4,0.0,0.0,0.0,1.0,1.0
2019,36000.0,6,0.0,0.0,0.0,0.0,0.0
2017,105751.0,4,0.0,0.0,0.0,1.0,2.0
2018,46764.0,4,0.0,0.0,0.0,0.0,1.0
2013,90000.0,4,0.0,0.0,1.0,1.0,1.0
2013,112000.0,4,0.0,0.0,1.0,1.0,0.0
2000,197457.0,4,1.0,0.0,0.0,1.0,0.0
2013,151715.0,4,0.0,0.0,1.0,1.0,0.0
2011,119379.0,6,0.0,0.0,0.0,1.0,0.0
2014,197600.0,4,1.0,0.0,0.0,1.0,0.0
2012,145227.0,6,0.0,0.0,0.0,1.0,0.0
2011,55000.0,4,1.0,0.0,0.0,1.0,0.0
2016,172858.0,4,0.0,0.0,0.0,1.0,1.0
2013,135383.0,4,0.0,0.0,1.0,1.0,0.0
2008,200000.0,4,0.0,0.0,0.0,1.0,0.0
1995,354000.0,6,1.0,0.0,0.0,1.0,0.0
2013,71000.0,6,1.0,0.0,0.0,1.0,2.0
2002,281000.0,4,0.0,1.0,0.0,1.0,0.0
2018,18918.0,4,1.0,0.0,0.0,0.0,2.0
2016,0.0,6,0.0,0.0,1.0,1.0,1.0
2008,138000.0,8,1.0,0.0,0.0,1.0,2.0
2010,191310.0,8,1.0,0.0,0.0,1.0,0.0
1977,11111.0,6,1.0,0.0,0.0,1.0,0.0
2014,52800.0,4,1.0,0.0,0.0,1.0,1.0
2010,317470.0,6,0.0,0.0,1.0,1.0,0.0
2016,145339.0,4,0.0,0.0,0.0,1.0,1.0
2014,122904.0,4,0.0,0.0,0.0,1.0,1.0
2016,30178.0,4,0.0,0.0,0.0,1.0,1.0
2003,0.0,4,1.0,0.0,0.0,1.0,0.0
2004,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2014,117917.0,4,0.0,0.0,0.0,1.0,1.0
2013,114000.0,4,0.0,0.0,1.0,1.0,0.0
2009,960000.0,8,1.0,0.0,0.0,1.0,1.0
2017,100734.0,4,0.0,0.0,0.0,1.0,2.0
2011,185000.0,4,1.0,0.0,0.0,1.0,0.0
2004,167000.0,4,1.0,0.0,0.0,1.0,0.0
2010,118698.0,4,1.0,0.0,0.0,1.0,0.0
2018,43000.0,8,0.0,0.0,0.0,0.0,3.0
2008,92605.0,4,0.0,0.0,0.0,1.0,0.0
2015,61298.0,4,1.0,0.0,0.0,1.0,1.0
2010,94000.0,6,1.0,0.0,0.0,1.0,1.0
2008,0.0,8,1.0,0.0,0.0,1.0,0.0
2009,119021.0,4,1.0,0.0,0.0,1.0,0.0
2014,16000.0,4,0.0,0.0,1.0,1.0,0.0
2018,59674.0,4,0.0,0.0,1.0,0.0,1.0
2018,25790.0,6,1.0,0.0,0.0,0.0,0.0
2013,102000.0,6,1.0,0.0,0.0,1.0,1.0
2014,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2016,137986.0,4,0.0,0.0,0.0,1.0,1.0
2004,248000.0,4,1.0,0.0,0.0,1.0,0.0
2002,280000.0,4,0.0,0.0,0.0,1.0,0.0
2008,209843.0,4,0.0,0.0,1.0,1.0,0.0
2017,8960.0,4,1.0,0.0,0.0,1.0,0.0
2012,156518.0,4,0.0,0.0,1.0,1.0,0.0
2010,152293.0,4,1.0,0.0,0.0,1.0,0.0
2012,180659.0,8,0.0,0.0,0.0,1.0,0.0
2014,180800.0,4,0.0,0.0,1.0,1.0,1.0
2015,128000.0,4,1.0,0.0,0.0,1.0,1.0
2012,230336.0,4,1.0,0.0,0.0,1.0,0.0
2009,264339.0,8,1.0,0.0,0.0,1.0,0.0
2015,135730.0,4,0.0,0.0,1.0,1.0,0.0
2016,38000.0,4,1.0,0.0,0.0,1.0,1.0
2012,149000.0,4,0.0,0.0,1.0,1.0,0.0
2014,401128.0,6,1.0,0.0,0.0,1.0,0.0
2013,175827.0,4,1.0,0.0,0.0,1.0,0.0
2007,246400.0,6,1.0,0.0,0.0,1.0,0.0
2013,100000.0,4,0.0,0.0,1.0,1.0,0.0
1999,167658.24705581157,6,0.0,1.0,0.0,1.0,0.0
2015,143619.0,6,0.0,0.0,1.0,1.0,0.0
2011,0.0,6,0.0,0.0,0.0,1.0,0.0
2016,108295.0,4,1.0,0.0,0.0,1.0,0.0
2010,217656.0,6,1.0,0.0,0.0,1.0,0.0
2011,129085.0,4,1.0,0.0,0.0,1.0,0.0
2001,214500.0,6,1.0,0.0,0.0,1.0,0.0
2012,144000.0,6,1.0,0.0,0.0,1.0,2.0
2011,205307.0,4,1.0,0.0,0.0,1.0,0.0
2003,226000.0,4,1.0,0.0,0.0,1.0,0.0
2013,138038.0,6,0.0,0.0,1.0,1.0,0.0
2013,78400.0,8,1.0,0.0,0.0,1.0,3.0
2000,19000.0,6,1.0,0.0,0.0,1.0,0.0
2012,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2013,41412.0,4,1.0,0.0,0.0,1.0,0.0
2004,371500.0,4,0.0,0.0,0.0,1.0,1.0
2012,125000.0,4,1.0,0.0,0.0,1.0,2.0
2013,65000.0,4,0.0,0.0,1.0,1.0,0.0
2014,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2019,31200.0,4,1.0,0.0,0.0,0.0,0.0
2011,132000.0,4,1.0,0.0,0.0,1.0,0.0
2015,67986.0,4,1.0,0.0,0.0,1.0,1.0
2003,126000.0,4,1.0,0.0,0.0,1.0,0.0
2012,167658.24705581157,4,1.0,0.0,0.0,1.0,1.0
2016,89747.0,4,1.0,0.0,0.0,1.0,0.0
2012,52000.0,6,1.0,0.0,0.0,1.0,1.0
2011,104090.0,4,1.0,0.0,0.0,1.0,0.0
2017,94262.0,4,1.0,0.0,0.0,1.0,1.0
2005,126000.0,4,1.0,0.0,0.0,1.0,0.0
2012,156802.0,4,0.0,0.0,0.0,1.0,0.0
2013,167658.24705581157,8,1.0,0.0,0.0,1.0,1.0
2004,312000.0,4,0.0,0.0,0.0,1.0,0.0
2014,84800.0,4,1.0,0.0,0.0,1.0,0.0
2015,82160.0,4,1.0,0.0,0.0,1.0,0.0
2006,304000.0,4,1.0,0.0,0.0,1.0,0.0
2018,40000.0,4,1.0,0.0,0.0,0.0,1.0
2012,132421.0,4,1.0,0.0,0.0,1.0,1.0
2012,81050.0,4,1.0,0.0,0.0,1.0,0.0
2015,43628.0,4,1.0,0.0,0.0,1.0,2.0
2015,87534.0,4,1.0,0.0,0.0,1.0,1.0
2006,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2013,71234.0,4,1.0,0.0,0.0,1.0,0.0
1997,111111.0,6,0.0,1.0,0.0,1.0,0.0
2011,53323.0,4,0.0,0.0,0.0,1.0,1.0
2008,166800.0,4,0.0,0.0,1.0,1.0,0.0
2017,1600.0,4,1.0,0.0,0.0,1.0,0.0
2014,87000.0,1,1.0,0.0,0.0,1.0,1.0
2011,218000.0,4,1.0,0.0,0.0,1.0,0.0
2008,138000.0,6,1.0,0.0,0.0,1.0,0.0
2016,142000.0,4,0.0,0.0,0.0,1.0,1.0
2011,170000.0,4,1.0,0.0,0.0,1.0,0.0
2013,0.0,6,0.0,0.0,0.0,1.0,0.0
2008,170000.0,4,1.0,0.0,0.0,1.0,0.0
2014,31114.0,4,1.0,0.0,0.0,1.0,0.0
2019,19968.0,4,1.0,0.0,0.0,0.0,0.0
2015,100747.0,4,0.0,0.0,1.0,1.0,0.0
2012,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2016,94558.0,4,0.0,0.0,0.0,1.0,1.0
2005,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2014,164649.0,4,1.0,0.0,0.0,1.0,0.0
2013,234218.0,4,0.0,0.0,1.0,1.0,0.0
2011,121649.0,4,0.0,0.0,0.0,1.0,1.0
2010,190000.0,4,0.0,0.0,0.0,1.0,0.0
2013,105000.0,4,0.0,0.0,1.0,1.0,0.0
2016,59197.0,4,0.0,0.0,0.0,1.0,1.0
2000,100000.0,8,1.0,0.0,0.0,1.0,0.0
2004,200000.0,6,0.0,1.0,0.0,1.0,0.0
2007,175000.0,4,0.0,0.0,0.0,1.0,0.0
2018,167658.24705581157,4,1.0,0.0,0.0,0.0,2.0
2014,115312.0,4,0.0,0.0,1.0,1.0,0.0
1996,290000.0,6,1.0,0.0,0.0,1.0,0.0
2012,144000.0,4,0.0,0.0,1.0,1.0,0.0
2013,167658.24705581157,4,1.0,0.0,0.0,1.0,1.0
2017,107220.0,4,1.0,0.0,0.0,1.0,1.0
2014,0.0,8,1.0,0.0,0.0,1.0,0.0
2010,114000.0,4,1.0,0.0,0.0,1.0,0.0
2000,0.0,4,1.0,0.0,0.0,1.0,0.0
1992,280000.0,6,0.0,0.0,0.0,1.0,0.0
2013,126400.0,4,0.0,0.0,1.0,1.0,1.0
2015,67200.0,4,0.0,0.0,1.0,1.0,1.0
2011,111895.0,4,0.0,0.0,0.0,1.0,1.0
2018,35058.0,4,0.0,0.0,1.0,0.0,0.0
2013,109000.0,4,0.0,0.0,1.0,1.0,1.0
2013,173933.0,4,0.0,0.0,1.0,1.0,0.0
2017,81348.0,4,1.0,0.0,0.0,1.0,1.0
2010,249683.0,4,1.0,0.0,0.0,1.0,0.0
2016,77462.0,4,1.0,0.0,0.0,1.0,1.0
2016,182880.0,4,1.0,0.0,0.0,1.0,0.0
2014,51950.0,4,1.0,0.0,0.0,1.0,0.0
1996,111111.0,4,0.0,1.0,0.0,1.0,0.0
2001,184592.0,3,1.0,0.0,0.0,1.0,0.0
2012,52312.0,4,0.0,0.0,0.0,1.0,0.0
2015,160000.0,4,0.0,0.0,1.0,1.0,1.0
2018,75938.0,4,1.0,0.0,0.0,0.0,2.0
2017,72924.0,4,0.0,0.0,0.0,1.0,1.0
2005,187323.0,4,0.0,1.0,0.0,1.0,0.0
2014,79000.0,4,0.0,0.0,1.0,1.0,1.0
2009,107125.0,4,1.0,0.0,0.0,1.0,0.0
2008,198000.0,4,0.0,0.0,1.0,1.0,0.0
2015,197338.0,4,0.0,0.0,0.0,1.0,1.0
2009,163240.0,4,0.0,0.0,0.0,1.0,1.0
2013,131200.0,4,1.0,0.0,0.0,1.0,0.0
2009,205922.0,6,0.0,0.0,0.0,1.0,0.0
2013,102675.0,4,1.0,0.0,0.0,1.0,0.0
2010,193488.0,4,0.0,0.0,0.0,1.0,1.0
2013,167658.24705581157,8,1.0,0.0,0.0,1.0,0.0
2013,69219.0,4,1.0,0.0,0.0,1.0,0.0
2013,191848.0,4,1.0,0.0,0.0,1.0,0.0
2015,167658.24705581157,5,1.0,0.0,0.0,1.0,1.0
2012,171221.0,6,0.0,0.0,0.0,1.0,0.0
2001,11111.0,5,1.0,0.0,0.0,1.0,0.0
2004,215000.0,6,0.0,1.0,0.0,1.0,0.0
2010,63500.0,4,0.0,0.0,0.0,1.0,1.0
2010,53223.0,4,0.0,0.0,0.0,1.0,0.0
2010,97000.0,4,0.0,0.0,1.0,1.0,0.0
2013,53717.0,4,1.0,0.0,0.0,1.0,0.0
2017,11971.0,4,1.0,0.0,0.0,1.0,0.0
2011,86000.0,6,1.0,0.0,0.0,1.0,1.0
2014,150000.0,4,1.0,0.0,0.0,1.0,1.0
2017,48000.0,4,1.0,0.0,0.0,1.0,0.0
2009,39031.0,4,0.0,0.0,0.0,1.0,0.0
2013,493571.0,4,0.0,0.0,1.0,1.0,0.0
2004,122000.0,6,1.0,0.0,0.0,1.0,0.0
2012,87646.0,4,1.0,0.0,0.0,1.0,0.0
2008,175614.0,6,0.0,0.0,0.0,1.0,0.0
2017,47672.0,4,0.0,0.0,1.0,1.0,0.0
2015,39077.0,4,1.0,0.0,0.0,1.0,0.0
2013,161600.0,4,1.0,0.0,0.0,1.0,0.0
2007,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
2010,152566.0,4,1.0,0.0,0.0,1.0,0.0
2013,167658.24705581157,4,0.0,0.0,1.0,1.0,1.0
2012,115000.0,4,0.0,0.0,1.0,1.0,0.0
2017,21261.0,6,1.0,0.0,0.0,1.0,1.0
2015,91899.0,6,1.0,0.0,0.0,1.0,0.0
2006,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2010,58221.0,4,1.0,0.0,0.0,1.0,0.0
1999,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2010,190000.0,4,1.0,0.0,0.0,1.0,1.0
1999,300800.0,6,0.0,1.0,0.0,1.0,0.0
2011,153321.0,4,0.0,0.0,1.0,1.0,0.0
2000,111111.0,6,1.0,0.0,0.0,1.0,0.0
2013,117920.0,4,1.0,0.0,0.0,1.0,0.0
2014,112000.0,4,0.0,0.0,1.0,1.0,1.0
2015,41250.0,4,1.0,0.0,0.0,1.0,1.0
2015,111746.0,4,1.0,0.0,0.0,1.0,0.0
2007,173000.0,4,0.0,0.0,0.0,1.0,0.0
2002,11111.0,6,1.0,0.0,0.0,1.0,0.0
2007,240000.0,4,1.0,0.0,0.0,1.0,0.0
2014,130478.0,4,0.0,0.0,1.0,1.0,0.0
1993,0.0,4,0.0,0.0,0.0,1.0,0.0
2016,79000.0,4,1.0,0.0,0.0,1.0,0.0
2013,900000.0,4,1.0,0.0,0.0,1.0,1.0
2014,96000.0,4,1.0,0.0,0.0,1.0,0.0
1996,157000.0,4,1.0,0.0,0.0,1.0,0.0
1992,1000.0,6,1.0,0.0,0.0,1.0,0.0
2019,27656.0,4,1.0,0.0,0.0,0.0,0.0
2014,70000.0,4,0.0,0.0,1.0,1.0,0.0
2006,198400.0,8,1.0,0.0,0.0,1.0,1.0
2010,135000.0,6,1.0,0.0,0.0,1.0,1.0
1998,200000.0,4,0.0,1.0,0.0,1.0,0.0
2008,218126.0,8,1.0,0.0,0.0,1.0,0.0
2013,149445.0,4,1.0,0.0,0.0,1.0,0.0
2014,234781.0,4,1.0,0.0,0.0,1.0,0.0
2012,118000.0,4,0.0,0.0,1.0,1.0,0.0
2014,98803.0,6,0.0,0.0,0.0,1.0,0.0
2017,20000.0,4,1.0,0.0,0.0,1.0,2.0
2013,140328.0,4,1.0,0.0,0.0,1.0,0.0
2014,139000.0,4,0.0,0.0,1.0,1.0,0.0
2013,100000.0,6,1.0,0.0,0.0,1.0,0.0
2012,11700.0,6,1.0,0.0,0.0,1.0,1.0
2015,139712.0,6,1.0,0.0,0.0,1.0,0.0
2017,26802.0,4,1.0,0.0,0.0,1.0,0.0
2017,52062.0,4,0.0,0.0,1.0,1.0,1.0
2000,130000.0,4,1.0,0.0,0.0,1.0,0.0
2012,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2005,121000.0,4,1.0,0.0,0.0,1.0,0.0
2007,48563.0,4,0.0,0.0,0.0,1.0,0.0
2016,38400.0,6,1.0,0.0,0.0,1.0,1.0
2017,70907.0,4,1.0,0.0,0.0,1.0,0.0
2010,346078.0,4,1.0,0.0,0.0,1.0,0.0
2011,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2013,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2008,145579.0,4,0.0,0.0,1.0,1.0,0.0
2013,50000.0,4,0.0,0.0,1.0,1.0,0.0
2013,64259.0,4,0.0,0.0,0.0,1.0,1.0
2010,155821.0,8,1.0,0.0,0.0,1.0,1.0
2001,100000.0,6,1.0,0.0,0.0,1.0,0.0
2014,58000.0,4,1.0,0.0,0.0,1.0,1.0
2014,274381.0,4,0.0,0.0,1.0,1.0,0.0
2010,72364.0,4,0.0,0.0,0.0,1.0,1.0
2005,183000.0,4,0.0,0.0,0.0,1.0,0.0
2014,162032.0,4,1.0,0.0,0.0,1.0,0.0
2015,73000.0,4,1.0,0.0,0.0,1.0,0.0
2003,240000.0,2,1.0,0.0,0.0,1.0,0.0
2004,210000.0,6,1.0,0.0,0.0,1.0,0.0
2017,25635.0,4,1.0,0.0,0.0,1.0,0.0
2015,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
1998,220000.0,6,0.0,1.0,0.0,1.0,0.0
2007,11000.0,4,1.0,0.0,0.0,1.0,0.0
2012,83198.0,4,1.0,0.0,0.0,1.0,1.0
2013,138038.0,6,0.0,0.0,1.0,1.0,0.0
2018,1036.0,4,1.0,0.0,0.0,0.0,2.0
2017,6589.0,4,0.0,0.0,1.0,1.0,1.0
2014,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2012,243200.0,4,0.0,0.0,1.0,1.0,0.0
2015,100658.0,4,1.0,0.0,0.0,1.0,1.0
2014,222222.0,6,0.0,0.0,0.0,1.0,3.0
2012,229334.0,8,1.0,0.0,0.0,1.0,2.0
2011,148427.0,4,0.0,0.0,0.0,1.0,1.0
2014,126688.0,4,1.0,0.0,0.0,1.0,0.0
2012,0.0,4,1.0,0.0,0.0,1.0,0.0
2014,200179.0,6,0.0,0.0,0.0,1.0,1.0
2017,62971.0,4,1.0,0.0,0.0,1.0,0.0
2018,21000.0,4,1.0,0.0,0.0,0.0,1.0
2017,112862.0,4,0.0,0.0,1.0,1.0,0.0
2012,104000.0,6,1.0,0.0,0.0,1.0,1.0
2017,6200.0,6,1.0,0.0,0.0,1.0,2.0
2003,0.0,4,1.0,0.0,0.0,1.0,0.0
2008,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2015,100000.0,4,1.0,0.0,0.0,1.0,0.0
2015,144126.0,8,1.0,0.0,0.0,1.0,0.0
2014,167658.24705581157,4,1.0,0.0,0.0,1.0,1.0
2010,33200.0,4,0.0,0.0,0.0,1.0,0.0
2012,199536.0,6,1.0,0.0,0.0,1.0,0.0
2016,43000.0,8,1.0,0.0,0.0,1.0,0.0
2007,200000.0,4,0.0,0.0,1.0,1.0,0.0
2012,285186.0,6,1.0,0.0,0.0,1.0,0.0
2010,184250.0,4,0.0,0.0,1.0,1.0,0.0
2013,69000.0,4,1.0,0.0,0.0,1.0,1.0
2011,226251.0,6,0.0,0.0,0.0,1.0,0.0
2006,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2011,167658.24705581157,6,1.0,0.0,0.0,1.0,1.0
2012,82000.0,4,1.0,0.0,0.0,1.0,0.0
2011,85000.0,4,1.0,0.0,0.0,1.0,1.0
2017,69918.0,8,1.0,0.0,0.0,1.0,0.0
2007,103486.0,3,1.0,0.0,0.0,1.0,0.0
2013,118400.0,4,1.0,0.0,0.0,1.0,1.0
2014,28000.0,4,1.0,0.0,0.0,1.0,1.0
2010,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2010,189571.0,4,0.0,0.0,1.0,1.0,0.0
2015,67825.0,4,1.0,0.0,0.0,1.0,0.0
2003,240000.0,8,0.0,1.0,0.0,1.0,0.0
2017,90652.0,4,0.0,0.0,1.0,1.0,1.0
2004,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2010,63627.0,4,0.0,0.0,0.0,1.0,1.0
2012,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2004,371500.0,4,0.0,0.0,0.0,1.0,1.0
2012,134000.0,8,1.0,0.0,0.0,1.0,2.0
2014,238203.0,6,1.0,0.0,0.0,1.0,0.0
2014,0.0,6,0.0,0.0,0.0,1.0,0.0
2011,51600.0,4,0.0,0.0,1.0,1.0,0.0
2003,186000.0,4,1.0,0.0,0.0,1.0,0.0
2008,205000.0,4,0.0,1.0,0.0,1.0,0.0
2011,191264.0,4,0.0,0.0,0.0,1.0,1.0
2015,31892.0,4,1.0,0.0,0.0,1.0,0.0
2010,134990.0,4,0.0,0.0,0.0,1.0,0.0
2017,235150.0,4,0.0,0.0,1.0,1.0,0.0
2002,131000.0,4,1.0,0.0,0.0,1.0,0.0
2019,48000.0,4,0.0,0.0,0.0,0.0,1.0
2014,56000.0,4,1.0,0.0,0.0,1.0,1.0
2019,5500.0,4,1.0,0.0,0.0,0.0,1.0
2011,100000.0,4,1.0,0.0,0.0,1.0,0.0
2014,398069.0,4,0.0,0.0,1.0,1.0,0.0
1999,253000.0,4,1.0,0.0,0.0,1.0,0.0
1991,12648846.0,4,1.0,0.0,0.0,1.0,0.0
2012,198979.0,6,1.0,0.0,0.0,1.0,0.0
2012,116000.0,4,1.0,0.0,0.0,1.0,0.0
2003,0.0,4,1.0,0.0,0.0,1.0,0.0
2015,48000.0,4,0.0,0.0,1.0,1.0,1.0
2002,1000.0,4,1.0,0.0,0.0,1.0,0.0
2014,65000.0,8,1.0,0.0,0.0,1.0,2.0
2013,144000.0,4,0.0,0.0,1.0,1.0,0.0
2015,57000.0,4,0.0,0.0,1.0,1.0,1.0
2009,67293.0,4,1.0,0.0,0.0,1.0,0.0
2011,126000.0,4,0.0,0.0,0.0,1.0,0.0
1995,1111111.0,6,1.0,0.0,0.0,1.0,0.0
2014,0.0,6,1.0,0.0,0.0,1.0,0.0
2018,79283.0,4,0.0,0.0,1.0,0.0,0.0
2015,71939.0,6,1.0,0.0,0.0,1.0,0.0
2007,336000.0,4,0.0,0.0,1.0,1.0,0.0
2014,250491.0,4,0.0,0.0,0.0,1.0,0.0
2016,51725.0,4,1.0,0.0,0.0,1.0,0.0
2013,53000.0,4,1.0,0.0,0.0,1.0,0.0
2014,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2010,100230.0,4,1.0,0.0,0.0,1.0,0.0
2007,165000.0,4,0.0,0.0,1.0,1.0,0.0
2011,51211.0,4,1.0,0.0,0.0,1.0,0.0
2007,167658.24705581157,6,1.0,0.0,0.0,1.0,1.0
2016,71886.0,4,1.0,0.0,0.0,1.0,0.0
2016,63000.0,4,1.0,0.0,0.0,1.0,2.0
2017,0.0,4,1.0,0.0,0.0,1.0,0.0
2015,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2014,127000.0,5,1.0,0.0,0.0,1.0,0.0
